logFC	logCPM	F	PValue	FDR
ENSG00000135638	-7.36532897514371	5.74803877107474	5177.0819559527	1.03311571446527e-18	2.05269761307105e-14
ENSG00000138623	-1.70961223193701	7.22725049967487	1572.11359417373	2.84631181677927e-15	2.82766847437936e-11
ENSG00000163661	2.07139569893083	7.51099489929735	1275.81497920063	1.13756742750013e-14	7.53410907233335e-11
ENSG00000100292	-1.53425756802585	7.45755276264563	990.665864505401	6.06944070553127e-14	3.01484293445502e-10
ENSG00000125538	-1.10628811914362	10.2827625105306	835.7249467335	1.865520595804e-13	5.83052879831777e-10
ENSG00000125844	-1.58665257899575	7.73338506310743	816.182978026391	2.18046611599933e-13	5.83052879831777e-10
ENSG00000168062	1.5550217389696	5.17726949146379	808.482622289886	2.32108954158359e-13	5.83052879831777e-10
ENSG00000078369	-1.05256416395256	7.73818031973384	794.560219537184	2.60255381719954e-13	5.83052879831777e-10
ENSG00000150093	-1.51014950002632	10.905252048667	792.792132503726	2.6410367499552e-13	5.83052879831777e-10
ENSG00000170054	-2.15887664079121	4.73148319735367	739.146274635419	4.18977628363986e-13	8.32466649796404e-10
ENSG00000211592	6.57626588503508	2.4010050157814	523.74749854427	1.6217564820788e-12	2.92933450385669e-09
ENSG00000124875	-0.96016235854543	9.29535716578852	567.636624750711	2.37133736676999e-12	3.9263418450294e-09
ENSG00000085063	-0.825725262275378	8.4217893983977	551.333296007133	2.86977909065773e-12	4.38612621171373e-09
ENSG00000133805	-1.25381298703277	6.54724812043743	532.579039832161	3.59895147502612e-12	5.10768334694957e-09
ENSG00000106484	1.54156049931967	5.01119895298561	521.486671509203	4.12994496912445e-12	5.47052510610225e-09
ENSG00000123342	-1.81220773316766	5.47518107241932	502.214778863975	5.28183779796097e-12	6.3144828153942e-09
ENSG00000163814	-0.798914219018304	9.66792304772587	500.477089707831	5.40269806541353e-12	6.3144828153942e-09
ENSG00000122025	7.11662312655896	1.82062213309078	292.648673811867	6.91839486205505e-12	7.63675486189844e-09
ENSG00000164125	0.911596796144703	6.90382498756954	469.240973708667	8.22665885401391e-12	8.26247521574496e-09
ENSG00000119922	1.12948694238401	10.0905701283703	463.252192341524	8.94508603291087e-12	8.26247521574496e-09
ENSG00000086598	-0.912196738216215	7.39329984438748	460.136984644035	9.34717281590968e-12	8.26247521574496e-09
ENSG00000140873	-1.81064982118655	3.74947267688731	458.289133004764	9.59631575802612e-12	8.26247521574496e-09
ENSG00000115053	-0.83340090205392	7.15318949186976	457.61503110396	9.68794859962483e-12	8.26247521574496e-09
ENSG00000165434	-1.63914864340501	4.10465990441818	455.536659916264	9.98034149569072e-12	8.26247521574496e-09
ENSG00000125968	0.910563234540277	6.76487057990147	449.393312652797	1.09022596376212e-11	8.66467986959583e-09
ENSG00000162368	-0.968426116930888	6.0149052554807	438.577681384174	1.27758533534563e-11	9.76320885691629e-09
ENSG00000133657	-0.681597688098947	10.2200087952873	434.264668467906	1.36243411434402e-11	9.8330982900655e-09
ENSG00000211895	11.8819288105263	3.29921917201381	700.751808750712	1.38571016217139e-11	9.8330982900655e-09
ENSG00000084093	-0.866879055317335	6.65055227847333	427.823718358487	1.50150481407509e-11	1.02873790175373e-08
ENSG00000117450	-0.752559843541319	7.66946187368424	424.653421596755	1.57590609673361e-11	1.04372260786667e-08
ENSG00000196141	0.787150756611808	6.89959612641136	406.223950800713	2.10247161785889e-11	1.31050900661704e-08
ENSG00000197457	3.3440414976153	2.4531269862194	406.29425851663	2.11063909667046e-11	1.31050900661704e-08
ENSG00000099194	0.93830349017401	7.11430693909103	397.633303786651	2.41538112280423e-11	1.45427901603022e-08
ENSG00000125845	-0.986461783408641	7.43010698616288	390.81558126865	2.70215948888114e-11	1.57909432013469e-08
ENSG00000157593	-1.00319214418447	5.85216622654933	388.380816652198	2.81392700898619e-11	1.59560489768926e-08
ENSG00000122861	-1.0462424002123	6.95281526828192	386.758094507075	2.89135881578089e-11	1.59560489768926e-08
ENSG00000115762	-0.983792387339203	6.28793642391951	385.133917984516	2.97133128061315e-11	1.59560489768926e-08
ENSG00000160767	-1.09062308642893	5.38098341808188	383.148475979184	3.07257816904619e-11	1.60655409580997e-08
ENSG00000106683	-0.747996128099681	7.42635556796473	380.709387321975	3.20240059729680e-11	1.63149993506898e-08
ENSG00000124882	-0.932055949604988	8.45172678111265	378.15140512825	3.34539114017863e-11	1.66173941410523e-08
ENSG00000198959	0.740230860454382	9.92044824328294	375.509703599509	3.50082143820336e-11	1.69653222330884e-08
ENSG00000137752	1.22644958183009	4.65793712617002	368.755687508497	3.93760968314899e-11	1.86277063796398e-08
ENSG00000113594	0.8256058588297	6.9083364532329	365.223192649354	4.19054998777825e-11	1.93632645830619e-08
ENSG00000275023	-1.04068963629422	6.29532104923302	360.707298424442	4.54184982773531e-11	2.05095486880166e-08
ENSG00000028137	-1.17131259529774	7.2692253253536	357.654736198407	4.79849769436515e-11	2.11869668198536e-08
ENSG00000163171	0.893387829824899	6.35278850868463	352.746703519801	5.24693321643688e-11	2.26633295820401e-08
ENSG00000139364	-0.990043573340816	5.66364145869345	341.262753998275	6.49782065491012e-11	2.74691911898743e-08
ENSG00000198732	-0.785930091261466	6.06087917677455	333.362819692589	7.55813521456085e-11	3.12859559537728e-08
ENSG00000271503	-0.742757782990133	9.43796780235363	331.845620107811	7.78382780704823e-11	3.1562627489437e-08
ENSG00000214814	-1.17792375693705	6.11248464727936	328.894553410102	8.24542097976846e-11	3.27656538894039e-08
ENSG00000182179	0.845031985614018	6.55374944163698	326.957472327782	8.56549763375685e-11	3.29703370880762e-08
ENSG00000168961	0.920149557314512	6.1844801010945	326.584236269339	8.62880632432414e-11	3.29703370880762e-08
ENSG00000173726	-0.909893717865005	6.45750810163149	325.557208781234	8.80578267839599e-11	3.30117162334057e-08
ENSG00000102524	0.910703489935273	5.63468082343955	321.214352749564	9.60181342985003e-11	3.53293390810538e-08
ENSG00000113657	0.84077119653122	7.01368671771186	315.561634023077	1.07649360941594e-10	3.88888209554278e-08
ENSG00000132256	0.786350513605261	6.43512503830919	314.229623464407	1.10621130999612e-10	3.92487723541302e-08
ENSG00000104415	2.34612060543047	6.05247707000932	570.225993703189	1.23055423897255e-10	4.21005464772434e-08
ENSG00000104643	-1.03832190274583	4.79706243397075	308.557761945378	1.24378764260893e-10	4.21005464772434e-08
ENSG00000136869	1.10948611339519	5.33324241433278	308.312717536789	1.25015463393093e-10	4.21005464772434e-08
ENSG00000134531	-0.710859079929436	7.76639315101931	307.046262362538	1.28368620884649e-10	4.25092688059514e-08
ENSG00000133321	0.937555558882008	5.05304038098112	303.501631327549	1.38320652996428e-10	4.46355573275832e-08
ENSG00000058085	-0.747936044028074	6.8335908288822	302.452245526931	1.41433680803349e-10	4.46355573275832e-08
ENSG00000122643	1.19865587626255	5.51478703297993	302.420755795964	1.41529020667258e-10	4.46355573275832e-08
ENSG00000170677	0.733389637388661	6.87881851043741	297.962785992515	1.5569911664745e-10	4.83372773229404e-08
ENSG00000172057	-1.32613849264473	4.87624138549371	295.160013191571	1.65444445456364e-10	5.05725490272692e-08
ENSG00000077420	1.03731657193143	4.82720839238175	292.66738389895	1.74702503946014e-10	5.18086024572867e-08
ENSG00000135148	0.84135267416091	5.59115210615816	292.66684669027	1.74703123692094e-10	5.18086024572867e-08
ENSG00000124212	1.88345930584363	4.20334085136761	288.746139646709	1.90512673524402e-10	5.53857466388433e-08
ENSG00000110880	-0.803980525227766	6.73574919333278	288.312920204938	1.92340657208727e-10	5.53857466388433e-08
ENSG00000148154	0.725415990247047	6.83261751097188	284.161681471898	2.11088797715828e-10	5.96404250202939e-08
ENSG00000166920	-0.748345377317666	5.97171716372408	283.737700188653	2.13119441161652e-10	5.96404250202939e-08
ENSG00000133818	1.15256571030098	4.87426775181321	282.789845402978	2.17742535594603e-10	6.00878672184608e-08
ENSG00000134028	-1.97523985479098	2.72845137616042	282.115977536425	2.21184134873231e-10	6.02014736410443e-08
ENSG00000113300	-0.762412311010104	6.03628301670928	279.741739900829	2.33399855106311e-10	6.26678610960444e-08
ENSG00000107798	0.803740137820789	6.61198215082619	278.757663399746	2.38728984537386e-10	6.32440825836443e-08
ENSG00000205542	0.568771576783439	9.22312291270265	273.22547823789	2.71424692600426e-10	7.09597002273403e-08
ENSG00000171345	1.07318709217381	5.27571947555884	271.789362387194	2.80736890145417e-10	7.24410554584322e-08
ENSG00000108691	1.03570815870985	6.38257511817207	270.294708938184	2.90817528485193e-10	7.29083317653788e-08
ENSG00000108688	1.79019723900887	3.02173378485151	270.228527168149	2.91364045695518e-10	7.29083317653788e-08
ENSG00000169926	-0.694888819866626	6.18223904409693	269.898981312286	2.93556119645191e-10	7.29083317653788e-08
ENSG00000138035	0.740525303683868	6.84603733741645	269.213324387363	2.98371440880821e-10	7.31894093686548e-08
ENSG00000124145	-0.612426190635182	7.20777604927325	264.944806607662	3.30475572025581e-10	7.91483042142575e-08
ENSG00000131389	-0.863493857703079	6.42080536090223	264.925332909093	3.30631096169076e-10	7.91483042142575e-08
ENSG00000131459	-0.576100159947729	8.36119138970233	259.483741125817	3.77509263657031e-10	8.92944233285897e-08
ENSG00000157227	-0.571793461765682	11.2208136174312	256.360851251952	4.0784722367547e-10	9.5335488084799e-08
ENSG00000144749	-0.932810185365776	5.98558402658233	255.435699271661	4.17367137723173e-10	9.64263681328107e-08
ENSG00000171992	1.18791362639934	6.09164403107301	254.212779293685	4.30344837169612e-10	9.82818571232531e-08
ENSG00000135899	0.679024632411074	6.83609849884814	252.318898177743	4.51368315086666e-10	1.01295084892164e-07
ENSG00000156804	-0.773879407822936	8.02018004406515	252.112047406478	4.53735092626837e-10	1.01295084892164e-07
ENSG00000108342	-1.1622380627921	5.56204813950294	248.867034530656	4.92802373412894e-10	1.08794337303787e-07
ENSG00000221963	0.577472141035723	7.79554992964221	248.399027356899	4.98747921599401e-10	1.08896950046797e-07
ENSG00000108950	1.18311905830462	5.9188776135243	247.138220186675	5.15186122488509e-10	1.0973706984228e-07
ENSG00000166741	1.12055704935514	6.08416961740612	247.061775572165	5.16202235757949e-10	1.0973706984228e-07
ENSG00000168679	0.659279122825665	7.33805639303134	246.838008902034	5.1918991602317e-10	1.0973706984228e-07
ENSG00000132274	0.599332476915073	8.8261567369757	246.430195375052	5.2468778675407e-10	1.0973706984228e-07
ENSG00000211893	7.38949610715193	0.82252000597127	204.837237431377	5.47337411348001e-10	1.13281739854932e-07
ENSG00000140285	0.676988149037517	7.15315192789562	241.83862487153	5.91441809835513e-10	1.21148013604348e-07
ENSG00000156587	0.574502366478946	7.88733170850243	241.192077904652	6.01604411118956e-10	1.21972224944108e-07
ENSG00000162645	0.902693931800794	6.01321056198331	240.14564851082	6.18482179232383e-10	1.24127499183517e-07
ENSG00000197646	1.08682081801394	4.44869490264697	239.047988558929	6.36797882857075e-10	1.26525371344872e-07
ENSG00000108861	-0.882889776338169	5.8465835442529	237.428077956925	6.64913605537961e-10	1.30803647806275e-07
ENSG00000166396	-1.93362081876917	4.35669034493282	252.591474814214	6.8566313472097e-10	1.33563145331088e-07
ENSG00000152377	-0.548214441669716	7.86992329176724	235.098075058529	7.07933158898918e-10	1.36562368292841e-07
ENSG00000197301	-0.617137003456694	7.55007369931644	234.180731855974	7.25742451978716e-10	1.38651699791972e-07
ENSG00000134686	-0.681041564081723	8.07323975818126	232.658428110544	7.56445181173067e-10	1.43141040997406e-07
