logFC	logCPM	F	PValue	FDR
ENSG00000183486	5.35563507049052	7.36530234657185	996.297709225668	9.71873286249347e-12	1.57618409563919e-07
ENSG00000111335	5.45761298927467	7.15353437263454	778.815101265988	3.48700512576172e-11	2.23001788608632e-07
ENSG00000126709	4.45870888756277	7.76070092074325	753.935939436466	4.12507933053332e-11	2.23001788608632e-07
ENSG00000089127	4.85116499624909	5.71804246758573	707.765817094431	5.7226608989907e-11	2.32025286149578e-07
ENSG00000137959	6.46663443533213	5.38928554425328	648.746681107511	9.00254047127791e-11	2.48871433064457e-07
ENSG00000185745	4.3379645778073	5.98180008588936	645.558231752062	9.20723022805982e-11	2.48871433064457e-07
ENSG00000157601	5.4395346097125	7.06157614557771	605.527565896439	1.28149522901167e-10	2.96904137487303e-07
ENSG00000132530	3.22209146544339	5.98785497913686	424.566435980428	7.96464539792038e-10	1.54306704800161e-06
ENSG00000185885	3.61769118067426	6.06863559009682	418.610040005368	8.5630801775894e-10	1.54306704800161e-06
ENSG00000137965	3.46124156635112	5.41312066175903	399.967864118695	1.08145926293372e-09	1.7539106326259e-06
ENSG00000111331	3.09057595170057	8.58721325693978	386.620330324788	1.28657565301535e-09	1.89688035823663e-06
ENSG00000119917	2.91273351932673	5.87927175075675	355.443588097674	1.97742589793903e-09	2.6724911010646e-06
ENSG00000184979	3.44502817195819	4.33041410211919	339.097995082884	2.51483723966385e-09	3.13735618098987e-06
ENSG00000133106	2.99014795013842	4.88880268893232	299.454158497313	4.73490830178338e-09	5.48505305988021e-06
ENSG00000138496	2.71738801370722	5.57640892628344	292.327038506325	5.35093959655114e-09	5.78543589179109e-06
ENSG00000138642	2.58995679398631	5.74377698642288	262.633045846918	9.20853711675921e-09	9.33400343497505e-06
ENSG00000115415	2.12081300656334	8.77782986668759	254.508817296413	1.07941396941389e-08	1.02976092682085e-05
ENSG00000115267	2.80641709599541	5.01582785036948	244.212236538971	1.32977340705568e-08	1.19812583975717e-05
ENSG00000188313	2.29317140540652	5.42494029968591	236.323093454575	1.56919268010468e-08	1.33942983610198e-05
ENSG00000213928	2.03764850095364	6.63554658640085	227.267044313766	1.91036598050188e-08	1.54911577358897e-05
ENSG00000173193	2.10350281957663	7.14986936327673	222.231567998369	2.13822821978409e-08	1.65132310802182e-05
ENSG00000205413	2.22029541582771	7.58168868190127	218.746594502829	2.31499174783319e-08	1.70656982574357e-05
ENSG00000108771	2.35942770668601	5.14723951030456	210.532608169145	2.80543650928243e-08	1.97819866554532e-05
ENSG00000132274	2.30841420656305	5.46590389062927	203.752897406739	3.30545218213797e-08	2.23365931207973e-05
ENSG00000101347	1.92395280153798	8.75017489469656	197.205238410479	3.89239743247369e-08	2.43615065777344e-05
ENSG00000177409	2.58039332056365	6.53666875957725	197.072510223436	3.90553194611601e-08	2.43615065777344e-05
ENSG00000135899	1.99663595136925	6.09617300191361	183.058540525364	5.64412258313922e-08	3.39023629827229e-05
ENSG00000173678	10.4522491553497	2.16008778791233	217.369840488274	7.399071874327e-08	4.28564813063698e-05
ENSG00000107201	2.40362751531348	5.43100198850465	168.542952312115	8.5116710609393e-08	4.76007866435564e-05
ENSG00000137628	2.12100992620918	4.61568601698559	158.848862645055	1.14144824763108e-07	6.17066922669361e-05
ENSG00000154451	4.80493303940139	1.79111832981234	150.926728122261	1.51823352274708e-07	7.94281008771357e-05
ENSG00000163840	1.84475247016272	6.30442040470069	143.272338377444	1.89858763187714e-07	9.62227944180732e-05
ENSG00000068079	1.91210262899396	4.97819597753921	140.5232815259	2.08821146760022e-07	0.000102626101762244
ENSG00000130303	1.80797731401195	5.83809067044365	129.969925191792	3.06043399078904e-07	0.000145982701360637
ENSG00000130589	2.15466596109519	8.79447513191795	125.648749619777	3.60924533528439e-07	0.000167242116707549
ENSG00000067066	1.5006890693094	7.55206127781788	123.928897069788	3.85981388164778e-07	0.000173884615368233
ENSG00000168016	1.65672200041331	5.07138541739546	121.460297388879	4.25669124066703e-07	0.000186581131192265
ENSG00000135114	2.80275858499295	2.51902599203388	119.153863405678	4.67549424298059e-07	0.000199545172717524
ENSG00000181381	1.75068629349294	4.84318571649132	108.935053378575	7.20920696741535e-07	0.000299792098968057
ENSG00000002549	1.33631806302765	6.90725552735275	107.170439504314	7.79904394012832e-07	0.000316212236552503
ENSG00000055332	1.54129736285873	8.63886257071177	105.422158712411	8.4412025396382e-07	0.000333901031189884
ENSG00000142089	1.47123541417872	8.38296994106285	98.1185530152257	1.19082656700398e-06	0.000459829172944538
ENSG00000112078	-1.37625348099264	5.83789608755067	95.7417111374986	1.33868594786936e-06	0.000493728294840999
ENSG00000106785	1.31869732839491	7.69130884779031	95.729452190972	1.33950209477149e-06	0.000493728294840999
ENSG00000170581	1.23465252089962	7.79530368878708	95.1198549186834	1.38091330029494e-06	0.000494056039364644
ENSG00000175582	-1.31570804149862	7.09303407544388	94.5833320448717	1.41862726456456e-06	0.000494056039364644
ENSG00000225648	-9.50349166422781	1.23044968382682	112.408191908986	1.43178159145013e-06	0.000494056039364644
ENSG00000270181	-9.1505563572732	0.893009467137619	111.820043278428	1.46531939836612e-06	0.000495094791722954
