logFC	logCPM	F	PValue	FDR
ENSG00000206737	2.44593353274312	7.22365409929514	448.138813232112	1.65884853012552e-08	0.00035829469402181
ENSG00000105974	-2.43438813670588	6.14995585208183	292.109697071056	9.4230788058667e-08	0.00100987459692995
ENSG00000155850	-1.84956932317861	6.27055062705899	252.238265172852	1.70278515091325e-07	0.00100987459692995
ENSG00000049245	-2.49466003260927	5.29101366752702	246.42922216983	1.87022472694098e-07	0.00100987459692995
ENSG00000179820	-1.96357722016964	5.32119511415796	214.26417289879	3.27811269856581e-07	0.00117386521634699
ENSG00000138061	-1.81798053847677	6.81538773556325	207.16270955255	3.75124565150725e-07	0.00117386521634699
ENSG00000150093	-2.14199907590474	8.80328392751571	191.600093693873	5.12411862575874e-07	0.00117386521634699
ENSG00000138326	1.52417319298703	7.82885744061421	190.967984470891	5.19208884747095e-07	0.00117386521634699
ENSG00000110108	-1.73697899791244	5.45645443759595	173.174029782486	7.6632791124451e-07	0.00117386521634699
ENSG00000148175	-1.45285040364843	6.79972422595512	170.710215977206	8.11166433127921e-07	0.00117386521634699
ENSG00000155380	-1.42593349959862	7.67837954260451	168.998617166504	8.44265311476869e-07	0.00117386521634699
ENSG00000086062	-1.98802637797225	7.95258175187296	165.54554070405	9.16304530415539e-07	0.00117386521634699
ENSG00000026025	-1.36314399641634	9.179575626362	165.218678860075	9.23511899047576e-07	0.00117386521634699
ENSG00000003989	-1.62136398401004	5.31964486713925	164.440545786136	9.40993634601279e-07	0.00117386521634699
ENSG00000102007	-1.80947746655302	6.68209909200656	153.505786108026	1.23547804544227e-06	0.00117386521634699
ENSG00000206588	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000206596	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000206652	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000207005	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000207389	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000207513	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000273768	-2.1759781492242	4.82526579724092	153.340144971638	1.24084961472156e-06	0.00117386521634699
ENSG00000102158	-1.81357091347742	6.08354042497906	152.590676018169	1.26501404783359e-06	0.00117386521634699
ENSG00000183255	-1.40198475366462	6.15976128482029	151.411953829316	1.30435507163886e-06	0.00117386521634699
ENSG00000118523	-1.80308923048025	5.62094264969659	149.53925488697	1.37008320455316e-06	0.00118369708540575
ENSG00000143418	-1.81066064701616	6.56946549822125	147.406084247529	1.44993743358756e-06	0.00120450763954068
ENSG00000143641	1.57515537184713	8.20547384672239	145.205906247315	1.53849606632004e-06	0.00122977498373162
ENSG00000029993	1.61991384241576	5.51380564470657	143.901735742355	1.59422656347448e-06	0.00122977498373162
ENSG00000165476	-1.74451674726176	5.42384200907921	140.952923506025	1.72963129168006e-06	0.00128821745755164
ENSG00000172954	-1.47858841250881	5.5628117607496	138.135297029215	1.87254403334118e-06	0.0013481692858712
ENSG00000140575	-1.74039860868754	7.6116282726783	134.2760729906	2.09300891017099e-06	0.00139785221544806
ENSG00000105810	-1.62529284578737	7.34162141100272	133.602871672711	2.13470847885411e-06	0.00139785221544806
ENSG00000106397	-1.39974355661489	5.93429457845729	132.681612672721	2.1934653545802e-06	0.00139785221544806
ENSG00000025772	-1.48469568935645	5.34656438626966	132.575563860152	2.20042480324246e-06	0.00139785221544806
ENSG00000158195	-1.34368766070657	6.77221101493681	130.5656037444	2.33618834018494e-06	0.00144169519884727
ENSG00000152332	-1.6199736658789	7.4079839870217	127.985067407384	2.52621436115285e-06	0.00150501120929942
ENSG00000109586	-1.53255851159299	6.54112509078727	126.700837675723	2.62793461591778e-06	0.00150501120929942
ENSG00000144579	-1.72049624314922	5.27876995322949	125.692305122871	2.71149534031085e-06	0.00150501120929942
ENSG00000119314	-1.28975339050089	6.71947056965946	125.619995796992	2.71750716064064e-06	0.00150501120929942
ENSG00000135862	-1.57037187449896	8.30116380411107	124.162306911044	2.84439819821689e-06	0.00153590391708217
ENSG00000128567	-1.72061852069896	8.20646312479583	120.562266683365	3.19077843506818e-06	0.00161425221823265
ENSG00000115935	-1.48881653795515	5.26336621459373	120.541961883483	3.19298587832743e-06	0.00161425221823265
ENSG00000137076	-1.43689809519283	7.59731458283008	119.506781397138	3.30213625999836e-06	0.00161425221823265
ENSG00000120742	-1.59506160879702	4.63124591533402	118.731770911665	3.38715632251967e-06	0.00161425221823265
ENSG00000011304	-1.12570762182303	8.16512340093695	118.506210166486	3.41218756786926e-06	0.00161425221823265
ENSG00000112893	-1.23843029133045	5.81751359011282	117.95261038834	3.47504811414111e-06	0.00161425221823265
ENSG00000213281	-1.21330073139284	6.49164856683526	117.627182514475	3.51265587559306e-06	0.00161425221823265
ENSG00000164023	-1.49004498388396	5.20665640003935	116.884164934435	3.60057329940682e-06	0.00162018297278933
ENSG00000066322	-1.31588752846008	5.39860383563444	116.131133300611	3.69229594567636e-06	0.00162754898225844
ENSG00000071967	-1.39396929433646	5.13729660271352	110.994952403487	4.40241040895676e-06	0.00186024627743753
ENSG00000110090	-1.32201625382714	6.32365961377429	110.755083555546	4.43940205049259e-06	0.00186024627743753
ENSG00000189067	-1.33304704769622	6.30945098774544	110.504709640018	4.47857800947969e-06	0.00186024627743753
